Group,Best_Combination,Max_Clipiqa,Max_Score_Sum,Similarity,Threshold
176906,final_v1_no_usm_enhance_False,0.892635,3.49370207,0.931502,0.505
176959,final_v1_usm_0.1_enhance_False,0.827801,3.33907858,0.965126,0.505
176_Amy_Winehouse_00,final_v1_usm_0.1_enhance_False,0.898522,3.39174089,0.674809,0.605
177180,final_v1_usm_0.3_enhance_False,0.872935,3.44040795,0.509744,0.505
177307,final_v1_usm_0.7_enhance_False,0.854954,3.44323276,0.578864,0.505
177444,final_v1_no_usm_enhance_False,0.868838,3.39552953,0.935683,0.505
177660,final_v1_usm_0.1_enhance_False,0.856574,3.43463165,0.92158,0.505
177_Marilyn_Manson_00,final_v1_usm_1.2_enhance_False,0.880787,3.3354174,0.694977,0.605
178110,final_v1_usm_1.0_enhance_False,0.88156,3.50764719,0.535769,0.505
178313,final_v1_usm_0.3_enhance_False,0.845559,3.37835133,0.695374,0.505
178467,final_v1_usm_0.3_enhance_False,0.913197,3.43893421,0.51082,0.505
178583,final_v1_usm_0.3_enhance_False,0.88591,3.4243479,0.614366,0.505
178696,final_v1_usm_0.1_enhance_False,0.87154,3.38256553,0.679765,0.505
178729,final_v1_usm_0.3_enhance_False,0.919539,3.4688359899999996,0.656468,0.505
178777,final_v1_usm_0.3_enhance_False,0.880708,3.43285091,0.819697,0.505
179761,final_v1_usm_0.1_enhance_False,0.861659,3.4088388,0.521757,0.505
179843,final_v1_usm_1.0_enhance_False,0.914985,3.49924625,0.84689,0.505
179_Salvador_Dali_00,final_v1_usm_1.0_enhance_False,0.818113,3.12408094,0.691272,0.605
180415,final_v1_no_usm_enhance_False,0.866236,3.38287016,0.508436,0.505
180623,final_v1_usm_0.7_enhance_False,0.830164,3.41859058,0.853952,0.505
181053,final_v1_usm_1.2_enhance_False,0.91565,3.50794625,0.848233,0.505
181217,final_v1_usm_0.7_enhance_False,0.877932,3.43389327,0.512899,0.505
181440,final_v1_usm_1.0_enhance_False,0.831237,3.3150549,0.715503,0.505
181460,final_v1_usm_0.1_enhance_False,0.850012,3.44928114,0.786016,0.505
181712,final_v1_usm_1.0_enhance_False,0.889847,3.4067244100000003,0.69466,0.505
182193,final_v1_no_usm_enhance_False,0.882914,3.45691361,0.936605,0.505
182257,final_v1_usm_1.2_enhance_False,0.879146,3.4549754999999998,0.869973,0.505
182523,final_v1_usm_0.1_enhance_False,0.892303,3.45303762,0.649553,0.505
Amy_Gale_0001_00,final_v1_no_usm_enhance_False,0.889279,3.39998526,0.606213,0.605
Andre_Bucher_0001_00,final_v1_usm_0.3_enhance_False,0.885884,3.43711108,0.717988,0.605
Annette_Lu_0001_00,final_v1_usm_1.0_enhance_False,0.889248,3.36677973,0.789109,0.605
Arie_Haan_0001_00,final_v1_usm_1.0_enhance_False,0.885394,3.44652462,0.714193,0.605
Barbara_Brezigar_0001_00,final_v1_usm_1.2_enhance_False,0.926736,3.47717658,0.844347,0.605
Barry_Switzer_0001_00,final_v1_usm_1.0_enhance_False,0.828955,3.15173792,0.767977,0.605
Bill_Sizemore_0001_00,final_v1_usm_0.1_enhance_False,0.850532,3.36693524,0.718491,0.605
Billy_Boyd_0001_00,final_v1_usm_0.7_enhance_False,0.89566,3.44231608,0.608968,0.605
Bob_Colvin_0001_00,final_v1_usm_0.1_enhance_False,0.88357,3.36322056,0.722656,0.605
Bonnie_Fuller_0001_00,final_v1_usm_0.1_enhance_False,0.893084,3.4070848700000003,0.901308,0.605
Carlton_Dotson_0001_00,final_v1_usm_1.2_enhance_False,0.888725,3.2887522,0.716293,0.605
Caroline_Link_0001_00,final_v1_usm_1.0_enhance_False,0.921228,3.40688979,0.688084,0.605
Chanda_Rubin_0001_00,final_v1_usm_0.1_enhance_False,0.942409,3.4472748400000004,0.628,0.605
Chris_Cirino_0001_00,final_v1_usm_0.7_enhance_False,0.891119,3.47990928,0.720715,0.605
Christopher_Russell_0001_00,final_v1_usm_1.0_enhance_False,0.862009,3.39004988,0.657959,0.605
Ciaran_Hinds_0001_00,final_v1_usm_0.3_enhance_False,0.911227,3.4880705900000004,0.644979,0.605
Clark_Randt_0001_00,final_v1_usm_0.3_enhance_False,0.866253,3.39254588,0.635993,0.605
Dan_Bylsma_0001_00,final_v1_usm_1.0_enhance_False,0.894078,3.49881338,0.695446,0.605
Dave_McGinnis_0001_00,final_v1_no_usm_enhance_False,0.877458,3.44304483,0.664298,0.605
David_Carradine_0001_00,final_v1_usm_0.3_enhance_False,0.876211,3.3960536599999998,0.84282,0.605
David_Howard_0001_00,final_v1_usm_0.7_enhance_False,0.844752,3.29481282,0.670785,0.605
David_Stern_0001_00,final_v1_usm_0.3_enhance_False,0.814909,3.37809445,0.892021,0.605
Derrick_Battie_0001_00,final_v1_usm_0.3_enhance_False,0.871432,3.44358946,0.687356,0.605
Doug_Collins_0001_00,final_v1_no_usm_enhance_False,0.884895,3.43042549,0.679614,0.605
Earl_Fritts_0001_00,final_v1_usm_1.0_enhance_False,0.886107,3.42282271,0.643034,0.605
Edward_Seaga_0001_00,final_v1_usm_0.7_enhance_False,0.883709,3.4542841400000004,0.857053,0.605
Eliane_Karp_0001_00,final_v1_usm_1.0_enhance_False,0.89114,3.42681799,0.77044,0.605
Elizabeth_Smart_0001_00,final_v1_usm_1.2_enhance_False,0.910985,3.48430029,0.741012,0.605
Elsa_Zylberstein_0001_00,final_v1_usm_1.0_enhance_False,0.888562,3.42257835,0.6847,0.605
Eric_Lindros_0001_00,final_v1_usm_0.3_enhance_False,0.873741,3.3390706999999997,0.621739,0.605
Eric_Vigouroux_0001_00,final_v1_usm_1.0_enhance_False,0.89102,3.3659767600000006,0.69831,0.605
Ernie_Fletcher_0001_00,final_v1_usm_1.0_enhance_False,0.890796,3.41623941,0.638553,0.605
Francis_Ricciardone_0001_00,final_v1_usm_1.2_enhance_False,0.901162,3.4983109299999997,0.80631,0.605
Frank_Pallone_0001_00,final_v1_usm_0.3_enhance_False,0.863684,3.39608393,0.659078,0.605
Franklin_Damann_0001_00,final_v1_usm_0.3_enhance_False,0.884201,3.35148914,0.695708,0.605
Goran_Zivkovic_0001_00,final_v1_usm_1.0_enhance_False,0.857648,3.41359117,0.691263,0.605
Gordon_Campbell_0001_00,final_v1_usm_0.7_enhance_False,0.87533,3.4442914900000003,0.727678,0.605
Gregory_Peck_0001_00,final_v1_no_usm_enhance_False,0.86435,3.3368236700000002,0.634638,0.605
Gwyneth_Paltrow_0001_00,final_v1_usm_0.3_enhance_False,0.867487,3.40641998,0.708618,0.605
Ismail_Khan_0001_00,final_v1_usm_1.2_enhance_False,0.916833,3.49510506,0.725367,0.605
James_Comey_0001_00,final_v1_usm_0.7_enhance_False,0.862099,3.43175747,0.641504,0.605
James_Kopp_0001_00,final_v1_usm_0.3_enhance_False,0.869667,3.36042932,0.605826,0.605
James_Smith_0001_00,final_v1_usm_0.1_enhance_False,0.821744,3.3156632399999997,0.799237,0.605
Janica_Kostelic_0001_00,final_v1_usm_0.3_enhance_False,0.917629,3.47198869,0.624425,0.605
Jean-Claude_Juncker_0001_00,final_v1_usm_0.7_enhance_False,0.863194,3.41318792,0.611507,0.605
Jean-Marc_de_La_Sabliere_0001_00,final_v1_usm_1.2_enhance_False,0.887111,3.47748097,0.605608,0.605
Jim_Jeffords_0001_00,final_v1_usm_1.2_enhance_False,0.898341,3.45174699,0.901959,0.605
Joaquin_Phoenix_0001_00,final_v1_usm_0.1_enhance_False,0.929484,3.40909405,0.815127,0.605
John_Mabry_0001_00,final_v1_no_usm_enhance_False,0.883426,3.3468447,0.606281,0.605
John_Nash_0001_00,final_v1_usm_0.1_enhance_False,0.91557,3.4974606799999997,0.627823,0.605
Kurt_Warner_0001_00,final_v1_usm_0.7_enhance_False,0.880952,3.42684577,0.894217,0.605
Kyoko_Nakayama_0001_00,final_v1_usm_0.1_enhance_False,0.856671,3.38738292,0.677053,0.605
LK_Advani_0001_00,final_v1_usm_1.2_enhance_False,0.863325,3.39817107,0.843191,0.605
Lena_Katina_0001_00,final_v1_usm_1.0_enhance_False,0.876684,3.41317776,0.630152,0.605
Leslie_Wiser_Jr_0001_00,final_v1_usm_0.7_enhance_False,0.866757,3.36624706,0.696073,0.605
Manuel_Jesus_0001_00,final_v1_usm_1.2_enhance_False,0.935571,3.4915632800000003,0.815597,0.605
Maria_Shriver_0001_00,final_v1_usm_0.7_enhance_False,0.884188,3.4374911800000003,0.607084,0.605
Mario_Jardel_0001_00,final_v1_usm_0.7_enhance_False,0.864491,3.40128936,0.805489,0.605
Mark_Andrew_0001_00,final_v1_usm_1.0_enhance_False,0.876175,3.35806398,0.778656,0.605
Mark_Mishkin_0001_00,final_v1_usm_0.1_enhance_False,0.859927,3.34437242,0.606267,0.605
Martin_Frost_0001_00,final_v1_usm_1.2_enhance_False,0.87528,3.4494180299999995,0.820599,0.605
Matthew_During_0001_00,final_v1_usm_0.3_enhance_False,0.879463,3.45489725,0.661664,0.605
Melissa_Joan_Hart_0001_00,final_v1_no_usm_enhance_False,0.872491,3.3923129800000003,0.60505,0.605
Mike_Duke_0001_00,final_v1_usm_0.1_enhance_False,0.855383,3.36509093,0.783122,0.605
Mitchell_McLaughlin_0001_00,final_v1_usm_0.1_enhance_False,0.880485,3.3494787500000003,0.609013,0.605
Monica_Lewinsky_0001_00,final_v1_usm_0.7_enhance_False,0.897154,3.3712046100000004,0.695506,0.605
Nuon_Chea_0001_00,final_v1_usm_1.0_enhance_False,0.905566,3.47079401,0.690254,0.605
Oracene_Williams_0001_00,final_v1_usm_1.0_enhance_False,0.880926,3.42941861,0.861842,0.605
Patti_Labelle_0001_00,final_v1_usm_1.0_enhance_False,0.912384,3.45310261,0.695785,0.605
Paul_Michael_Daniels_0001_00,final_v1_usm_1.0_enhance_False,0.913054,3.36196119,0.676316,0.605
Paula_Locke_0001_00,final_v1_usm_1.0_enhance_False,0.901489,3.4490325100000003,0.6272,0.605
Pedro_Alvarez_0001_00,final_v1_usm_0.3_enhance_False,0.861503,3.4352111100000005,0.739737,0.605
Peter_Camejo_0001_00,final_v1_usm_0.7_enhance_False,0.859111,3.41730145,0.6125,0.605
Phillip_Fulmer_0001_00,final_v1_usm_1.0_enhance_False,0.899412,3.45916536,0.65128,0.605
Pieter_Bouw_0001_00,final_v1_usm_0.1_enhance_False,0.883344,3.4827598500000003,0.609498,0.605
Placido_Domingo_0001_00,final_v1_usm_1.2_enhance_False,0.888545,3.47453371,0.641573,0.605
Portia_de_Rossi_0001_00,final_v1_usm_0.3_enhance_False,0.888866,3.48564237,0.612579,0.605
Ray_Liotta_0001_00,final_v1_usm_0.1_enhance_False,0.868395,3.3910135400000003,0.944526,0.605
Rita_Moreno_0001_00,final_v1_usm_0.7_enhance_False,0.93594,3.44042738,0.607312,0.605
Rod_Thorn_0001_00,final_v1_usm_1.2_enhance_False,0.917161,3.48138004,0.758628,0.605
Roger_Suarez_0001_00,final_v1_usm_0.3_enhance_False,0.887932,3.39302099,0.722903,0.605
Rudolf_Schuster_0001_00,final_v1_usm_1.0_enhance_False,0.873682,3.44806259,0.622474,0.605
Sarah_Wynter_0001_00,final_v1_usm_1.0_enhance_False,0.882332,3.4555982700000003,0.741302,0.605
Scott_Dickson_0001_00,final_v1_usm_1.0_enhance_False,0.832874,3.3853532599999996,0.898101,0.605
Shanna_Zolman_0001_00,final_v1_no_usm_enhance_False,0.871059,3.43835252,0.608492,0.605
Shaukat_Aziz_0001_00,final_v1_usm_1.0_enhance_False,0.900056,3.43654759,0.774638,0.605
Stephen_Glassroth_0001_00,final_v1_usm_0.3_enhance_False,0.84185,3.29520064,0.606555,0.605
Steven_Van_Zandt_0001_00,final_v1_usm_0.3_enhance_False,0.881013,3.3715206799999997,0.678079,0.605
Stuart_Whitman_0001_00,final_v1_usm_1.2_enhance_False,0.918821,3.47811003,0.615611,0.605
Sue_Guevara_0001_00,final_v1_usm_0.1_enhance_False,0.90627,3.4563522300000002,0.838173,0.605
Tammy_Lynn_Michaels_0001_00,final_v1_usm_0.1_enhance_False,0.899268,3.3798083799999996,0.976531,0.605
Terri_Clark_0001_00,final_v1_usm_1.0_enhance_False,0.87952,3.41533081,0.66969,0.605
Tom_Smothers_0001_00,final_v1_usm_0.1_enhance_False,0.909835,3.46737008,0.608954,0.605
Tommy_Franks_0001_00,final_v1_usm_0.7_enhance_False,0.906772,3.44992877,0.622137,0.605
Tonya_Payne_0001_00,final_v1_usm_1.0_enhance_False,0.893284,3.27502015,0.642644,0.605
Will_Smith_0001_00,final_v1_usm_1.0_enhance_False,0.894325,3.4239371599999995,0.638426,0.605
William_Delahunt_0001_00,final_v1_usm_0.1_enhance_False,0.821985,3.3726440699999998,0.926881,0.605
0046,final_v1_no_usm_enhance_False,0.241385,0.82277991,1.0,0.305
0042,final_v1_no_usm_enhance_False,0.226999,0.76798242,1.0,0.305
